FID,XY,XY_ORG,LOCATIE_CODE,CREATED_BY,CREATED_DATE
locaties.2148,POINT (653149.082264647 5707489.28644169),POINT (14244300 38987600),WILHMNKNSSIV,HWS_DONAR_SGG,2021-03-11T16:09:32.602
locaties.2149,POINT (670071.721820329 5699600.85750836),POINT (15910000 38144000),INWATDM18,HWS_DONAR_SGG,2021-03-11T16:09:36.702
locaties.2150,POINT (670069.442076646 5699670.82061515),POINT (15910000 38151000),INWATDM17,HWS_DONAR_SGG,2021-03-11T16:09:38.322
locaties.2151,POINT (747651.426614297 5835339.80950872),POINT (24108000 51453000),ANEH56,HWS_DONAR_SGG,2021-03-11T16:13:50.839
locaties.2152,POINT (752196.701577663 5835460.65942251),POINT (24562500 51450000),VECHTGS,HWS_DONAR_SGG,2021-03-11T16:13:52.4
locaties.2153,POINT (571853.199082787 5754240.64801953),POINT (6270600 43927200),MISSSPHVN,HWS_DONAR_SGG,2021-03-11T16:17:09.634
locaties.2154,POINT (577530.20250197 5755318.30893131),POINT (6841700 44016300),BENLHVN,HWS_DONAR_SGG,2021-03-11T16:17:12.825
locaties.2155,POINT (719506.097599085 5914867.09416405),POINT (21561000 59493000),ZOUTKP,HWS_DONAR_SGG,2021-03-11T16:19:13.653
locaties.2156,POINT (709544.625048005 5916794.50162165),POINT (20572000 59719000),EZMZL,HWS_DONAR_SGG,2021-03-11T16:19:54.416
locaties.2157,POINT (642974.567978743 5848192.30653344),POINT (13690100 53084500),MEDBK,HWS_DONAR_SGG,2021-03-11T16:22:41.284
locaties.2158,POINT (640309.44951483 5834092.53690844),POINT (13377000 51684000),HOORN,HWS_DONAR_SGG,2021-03-11T16:22:42.023
locaties.2159,POINT (546282.073757697 5710322.1906763),POINT (3570000 39620000),VEERE,HWS_DONAR_SGG,2021-03-11T16:22:45.714
locaties.2160,POINT (564126.84619353 5738961.7393539),POINT (5448000 42425000),OUDDP,HWS_DONAR_SGG,2021-03-11T16:22:46.448
locaties.2161,POINT (557430.326182568 5732410.90149573),POINT (4757000 41792000),SCHARDKRPT,HWS_DONAR_SGG,2021-03-11T16:22:50.171
locaties.2162,POINT (581063.059344431 5751390.27380396),POINT (7182000 43612000),BRIELLE,HWS_DONAR_SGG,2021-03-11T16:23:03.523
locaties.2163,POINT (574144.535047686 5696320.94674297),POINT (6310000 38129000),WAARDE,HWS_DONAR_SGG,2021-03-11T16:23:11.371
locaties.2164,POINT (563707.629067127 5696780.04142083),POINT (5268000 38209000),HOEDKKKE,HWS_DONAR_SGG,2021-03-11T16:23:17.021
locaties.2165,POINT (556869.879429246 5693006.01374477),POINT (4572000 37854000),ELLWDK,HWS_DONAR_SGG,2021-03-11T16:23:18.536
locaties.2166,POINT (551148.439314519 5695779.40892533),POINT (4009000 38150000),BORSSLE,HWS_DONAR_SGG,2021-03-11T16:23:21.493
locaties.2167,POINT (546790.37011435 5691726.44827893),POINT (3560000 37759000),HOOFDPT,HWS_DONAR_SGG,2021-03-11T16:23:22.228
locaties.2168,POINT (549754.181269922 5701714.62116551),POINT (3889000 38748000),ZUIDKIJT,HWS_DONAR_SGG,2021-03-11T16:23:22.969
locaties.2169,POINT (585534.933248049 5710156.23681325),POINT (7494000 39475000),THOLN,HWS_DONAR_SGG,2021-03-11T16:23:25.186
locaties.2170,POINT (564341.147598834 5710133.11009147),POINT (5375000 39542000),GOESSSS,HWS_DONAR_SGG,2021-03-11T16:23:30.383
locaties.2171,POINT (566488.9681809 5743790.23569371),POINT (5700000 42900000),GOEDRDE,HWS_DONAR_SGG,2021-03-11T16:24:30.992
locaties.2172,POINT (768940.176717126 5913594.90233492),POINT (26496000 59200000),TERMTZL,HWS_DONAR_SGG,2021-03-11T16:26:00.724
locaties.2173,POINT (687361.472616917 5834210.67405873),POINT (18080000 51540000),SCHOKLD,HWS_DONAR_SGG,2021-03-11T16:26:11.788
locaties.2174,POINT (599572.405017529 5728080.40679487),POINT (8956000 41221000),WILLSD,HWS_DONAR_SGG,2021-03-11T16:26:14.141
locaties.2175,POINT (615948.220781461 5750654.67962153),POINT (10667000 43424000),LEKKKK,HWS_DONAR_SGG,2021-03-11T16:26:19.468
locaties.2176,POINT (700052.57497776 5673119.67864225),POINT (18820300 35400000),SLUISPHPO,HWS_DONAR_SGG,2021-03-11T16:36:57.317
locaties.2177,POINT (700049.576252241 5673119.58137413),POINT (18820000 35400000),SLUISPHPW,HWS_DONAR_SGG,2021-03-11T16:37:05.97
locaties.2178,POINT (489882.445863926 5892589.10610157),POINT (2510000 53110000),SEANPPFM,HWS_DONAR_SGG,2021-03-11T16:40:35.785
locaties.2179,POINT (655232.392401892 5926140.24933113),POINT (15175000 60835000),TERSLVTVAMLD,HWS_DONAR_SGG,2021-03-11T17:12:04.212
locaties.2180,POINT (669315.854547573 5742639.97186309),POINT (15975000 42448000),LITH,HWS_DONAR_SGG,2021-03-11T20:39:40.59
locaties.2181,POINT (670051.732362222 5699600.20615577),POINT (15908000 38144000),BLAARTM,HWS_DONAR_SGG,2021-03-11T20:40:50.803
locaties.2182,POINT (685859.216772332 5708672.35707476),POINT (17517400 38999200),MUIZHL,HWS_DONAR_SGG,2021-03-11T20:41:06.573
locaties.2183,POINT (684128.363433802 5711059.39016177),POINT (17352200 39243400),SCHABBT,HWS_DONAR_SGG,2021-03-11T20:41:22.894
locaties.2184,POINT (684095.544732274 5708322.67045706),POINT (17340000 38970000),HELMTVSSS07,HWS_DONAR_SGG,2021-03-11T20:41:54.665
locaties.2185,POINT (686957.682138453 5705425.16509198),POINT (17616600 38671100),VOSSBD,HWS_DONAR_SGG,2021-03-11T20:42:55.332
locaties.2186,POINT (668579.300524913 5702413.74106389),POINT (15770000 38430000),HELMTVSSS09,HWS_DONAR_SGG,2021-03-11T20:43:10.328
locaties.2187,POINT (698553.496225651 5687823.34878896),POINT (18718200 36874300),KATZBG,HWS_DONAR_SGG,2021-03-11T20:43:31.659
locaties.2188,POINT (702209.243162424 5690120.60112303),POINT (19091000 37092000),KATSBILT,HWS_DONAR_SGG,2021-03-11T21:13:46.432
locaties.2189,POINT (689005.325705962 5638742.54444324),POINT (17605000 32000000),BOSSVOVLT,HWS_DONAR_SGG,2021-03-11T21:13:59.327
locaties.2190,POINT (633412.993274153 5805264.61458589),POINT (12592400 48825300),SCHELLWDILSS,HWS_DONAR_SGG,2021-03-11T21:15:12.065
locaties.2191,POINT (666288.874025944 5725681.52568906),POINT (15617000 40763000),INWATAA03,HWS_DONAR_SGG,2021-03-11T21:19:18.936
locaties.2192,POINT (681302.523961468 5710143.72191241),POINT (17066800 39161100),INWATAA21,HWS_DONAR_SGG,2021-03-11T21:19:20.482
locaties.2193,POINT (684547.367292364 5703954.76910761),POINT (17370925 38532000),INWATAA23B,HWS_DONAR_SGG,2021-03-11T21:19:21.98
locaties.2194,POINT (569080.270398262 5767209.50591755),POINT (56917400 576742000),VERDTLPS,HWS_DONAR_SGG,2021-03-11T21:29:57.148
locaties.2195,POINT (546817.220533204 5692015.65996869),POINT (3563630 37787830),VAARWTLHPT,HWS_DONAR_SGG,2021-03-11T21:37:10.859
locaties.2196,POINT (584375.925857784 5707547.71602861),POINT (7369600 39218000),THOLNWHBINH7,HWS_DONAR_SGG,2021-03-11T21:54:58.203
locaties.2197,POINT (609286.677717905 5814525.99617016),POINT (10211300 49830700),BINNSKNL1,HWS_DONAR_SGG,2021-03-11T21:55:47.286
locaties.2198,POINT (582627.984489628 5755082.7319606),POINT (7350572 43976011),POORTHVRTOVR,HWS_DONAR_SGG,2021-03-11T22:33:06.854
locaties.2199,POINT (596299.267103101 5743284.80266253),POINT (8678600 42751700),BEERPLWL,HWS_DONAR_SGG,2021-03-11T22:52:37.152
locaties.2200,POINT (590002.326123535 5746824.33718441),POINT (8060700 43126200),HARTKRG,HWS_DONAR_SGG,2021-03-11T22:52:55.173
locaties.2201,POINT (600278.78363699 5743215.2570906),POINT (9076200 42731700),OUDMMBOM1,HWS_DONAR_SGG,2021-03-11T23:08:29.705
locaties.2202,POINT (589173.307676072 5750536.2005581),POINT (7990000 43500000),NIEUWWTWNW2,HWS_DONAR_SGG,2021-03-11T23:08:33.742
locaties.2203,POINT (648098.738353661 5876410.4209362),POINT (14296000 55888000),BREEZDBNN,HWS_DONAR_SGG,2021-03-11T23:42:41.018
locaties.2204,POINT (654958.796325148 5841271.18722579),POINT (14865000 52353000),ENKHZN,HWS_DONAR_SGG,2021-03-11T23:42:44.216
locaties.2205,POINT (645345.95197046 5814309.72426263),POINT (13815000 49690000),MARKVTRN,HWS_DONAR_SGG,2021-03-11T23:42:55.816
locaties.2206,POINT (647914.213750597 5876844.47920105),POINT (14279000 55932000),BREEZDBTN,HWS_DONAR_SGG,2021-03-11T23:43:19.9
locaties.2207,POINT (599224.3961217 5730459.73822897),POINT (8929000 41460000),NUMDP,HWS_DONAR_SGG,2021-03-11T23:43:30.672
locaties.2208,POINT (562353.840162715 5732332.2739286),POINT (5249000 41768000),BROUWHVN,HWS_DONAR_SGG,2021-03-11T23:43:52.174
locaties.2209,POINT (575888.041853072 5753330.89726356),POINT (6671000 43823000),OOSTVNE,HWS_DONAR_SGG,2021-03-11T23:43:57.467
locaties.2210,POINT (592245.096373951 5792399.32898191),POINT (4211200 52163004),NOORDWK5,HWS_DONAR_SGG,2021-03-11T23:45:39.519
locaties.2211,POINT (568457.274372182 5766269.51224203),POINT (56855100 576648000),VERDTLPZWT,HWS_DONAR_SGG,2021-03-12T04:04:18.005
locaties.2212,POINT (569986.264615189 5768521.49708648),POINT (57008000 576873200),VERDTLPNOT,HWS_DONAR_SGG,2021-03-12T04:41:09.958
locaties.2213,POINT (617115.285091151 5810626.04695631),POINT (52.433277 4.72271),BUIT,SYS,2021-03-12T13:30:28.508
locaties.2214,POINT (633488.05362049 5805294.10407458),POINT (12600000 48828000),ORJSZOT,HWS_DONAR_SGG,2021-03-19T11:11:52.702
locaties.2215,POINT (611786.296418676 5848032.51155535),POINT (10572000 53171900),PETTMRI08,HWS_DONAR_SGG,2021-03-23T18:34:45.414
locaties.2216,POINT (400624.118931962 5620463.87132925),POINT (1353600 50434200),BOULNE,HWS_DONAR_SGG,2021-03-24T17:29:02.044
locaties.2217,POINT (739051.704626585 5778696.96387499),POINT (23061790 45822303),LEBBBGE,HWS_DONAR_SGG,2021-03-24T17:35:06.046
locaties.2218,POINT (587170.327495815 5876065.11394137),POINT (4180400 53014000),TEXLSP,HWS_DONAR_SGG,2021-03-24T17:38:38.932
locaties.2219,POINT (592897.234997706 5682084.5776865),POINT (4200000 51170000),ANTWPKTDK,HWS_DONAR_SGG,2021-03-24T23:48:29.952
locaties.2220,POINT (590638.178783655 5678336.02133286),POINT (4180000 51150000),CALLO,HWS_DONAR_SGG,2021-03-24T23:48:32.645
locaties.2221,POINT (588183.91189082 5685709.15387083),POINT (4160000 51190000),DOEL,HWS_DONAR_SGG,2021-03-24T23:48:34.345
locaties.2222,POINT (558547.894288055 5711423.79011623),POINT (4800000 39690000),KATSJVANPDGI,HWS_DONAR_SGG,2021-03-24T23:52:09.251
locaties.2223,POINT (588136.202538585 5778261.17514457),POINT (4172200 52085500),SCHEVNGN2,HWS_DONAR_SGG,2021-03-24T23:54:39.326
locaties.2224,POINT (587250.509267901 5778894.51079455),POINT (4163600 52091600),SCHEVNGN3,HWS_DONAR_SGG,2021-03-24T23:54:41.786
locaties.2225,POINT (585749.524853433 5779949.9789702),POINT (4151800 52095100),SCHEVNGN5,HWS_DONAR_SGG,2021-03-24T23:54:46.203
locaties.2226,POINT (579060.214524113 5784690.60079772),POINT (4093000 52122800),SCHEVNGN13,HWS_DONAR_SGG,2021-03-24T23:54:48.456
locaties.2227,POINT (583324.411895985 5781762.85986199),POINT (4131200 52105100),SCHEVNGN8,HWS_DONAR_SGG,2021-03-24T23:54:50.656
locaties.2228,POINT (561991.804091911 5796869.68696876),POINT (3543900 52191000),SCHEVNGN33,HWS_DONAR_SGG,2021-03-24T23:54:52.868
locaties.2229,POINT (646339.008176182 5714044.10653667),POINT (13585000 39665000),WILHMNKN2324,HWS_DONAR_SGG,2021-03-25T00:03:45.736
locaties.2230,POINT (684674.94694327 5710192.68316411),POINT (17404000 39155000),HELMSPD,HWS_DONAR_SGG,2021-03-25T00:03:58.839
locaties.2231,POINT (670724.217166047 5724215.62624021),POINT (16055500 40602000),SCHIJNDPD04,HWS_DONAR_SGG,2021-03-25T00:04:13.91
locaties.2232,POINT (609460.418863642 5832896.68519587),POINT (4370300 52380600),EGMLDR,HWS_DONAR_SGG,2021-03-25T00:12:12.465
locaties.2233,POINT (604151.908356667 5831582.02204218),POINT (4322405 52373003),EGMAZE5,HWS_DONAR_SGG,2021-03-25T00:31:26.629
locaties.2234,POINT (548905.227932742 5838316.7952518),POINT (3432988 52413604),EGMAZE60,HWS_DONAR_SGG,2021-03-25T00:31:32.129
locaties.2235,POINT (548599.384212284 5823710.39560788),POINT (3430584 52334347),NOORDWK60,HWS_DONAR_SGG,2021-03-25T00:31:46.618
locaties.2236,POINT (595120.022939988 5790883.20352153),POINT (4234210 52153922),NOORDWK3,HWS_DONAR_SGG,2021-03-25T00:32:46.04
locaties.2237,POINT (596404.047803043 5790208.05531214),POINT (4244911 52151657),NOORDWK1.5,HWS_DONAR_SGG,2021-03-25T00:33:03.966
locaties.2238,POINT (581733.368122084 5794098.02962804),POINT (4115900 52173100),NOORDWK12,HWS_DONAR_SGG,2021-03-25T00:33:07.751
locaties.2239,POINT (603501.660591542 5813617.67922768),POINT (9630000 49759000),IJMDERSGL,HWS_DONAR_SGG,2021-03-25T00:34:28.863
locaties.2240,POINT (600717.99078216 5813488.73711441),POINT (9351300 49755300),IJGL,HWS_DONAR_SGG,2021-03-25T00:34:33.742
locaties.2241,POINT (703586.536634014 5757942.73844191),POINT (19450000 43865000),LOOVR,HWS_DONAR_SGG,2021-04-02T22:18:13.744
locaties.2242,POINT (750994.489046928 5794809.99206067),POINT (24308000 47392800),DELDSHDBNDN,HWS_DONAR_SGG,2021-04-03T00:14:33.05
locaties.2243,POINT (708272.60363794 5836425.13077415),POINT (20177000 51692000),MEPPLDSBTDR,HWS_DONAR_SGG,2021-04-03T00:15:18.461
locaties.2244,POINT (708276.938651702 5836445.28938994),POINT (20177500 51694000),MEPPLDSBNDR,HWS_DONAR_SGG,2021-04-03T00:15:58.786
locaties.2245,POINT (707611.416496126 5926095.73540203),POINT (20410000 60655000),GATVSMNOG,HWS_DONAR_SGG,2021-04-03T11:19:35.248
locaties.2246,POINT (622391.745693895 5876005.38962912),POINT (11725000 55933000),TEXSM,HWS_DONAR_SGG,2021-04-03T11:19:36.92
locaties.2247,POINT (713061.26223692 5923226.72869327),POINT (20945000 60350000),LAUWOBTHVN,HWS_DONAR_SGG,2021-04-03T11:19:37.594
locaties.2248,POINT (726166.19288369 5927819.93232041),POINT (22270000 60765000),GRONGWD,HWS_DONAR_SGG,2021-04-03T11:19:41.719
locaties.2249,POINT (727899.000379573 5932831.80911691),POINT (22460000 61260000),ZUIDOLWNWT,HWS_DONAR_SGG,2021-04-03T11:19:43.063
locaties.2250,POINT (733672.598635386 5933446.4305989),POINT (23039000 61302000),BOSCHNOT,HWS_DONAR_SGG,2021-04-03T11:19:46.862
locaties.2251,POINT (628472.356300578 5866123.70483196),POINT (12300000 54925000),AMSDP,HWS_DONAR_SGG,2021-04-03T11:19:48.248
locaties.2252,POINT (630617.819087305 5869296.22203771),POINT (12525000 55235000),SCHORE,HWS_DONAR_SGG,2021-04-03T11:19:48.926
locaties.2253,POINT (630842.866003233 5871554.59398196),POINT (12555000 55460000),WIERBND,HWS_DONAR_SGG,2021-04-03T11:19:50.405
locaties.2254,POINT (632189.977411378 5868648.19606066),POINT (12680000 55165000),BREEHN,HWS_DONAR_SGG,2021-04-03T11:19:51.083
locaties.2255,POINT (656479.568649945 5882812.37527746),POINT (15155000 56500000),KORNWDZVHVN,HWS_DONAR_SGG,2021-04-03T11:22:08.912
locaties.2256,POINT (607680.405385541 5813850.72193097),POINT (10048500 49768500),BUITHVN1,HWS_DONAR_SGG,2021-04-03T11:27:45.689
locaties.2257,POINT (607473.050489452 5813707.82576036),POINT (10027300 49754900),BUITHVN2,HWS_DONAR_SGG,2021-04-03T11:27:46.684
locaties.2258,POINT (596687.559799872 5822001.35509527),POINT (8976500 50619600),IJMDN,HWS_DONAR_SGG,2021-04-03T11:28:01.404
locaties.2259,POINT (636261.286286076 5880088.18210641),POINT (13125000 56295000),DOOVBG,HWS_DONAR_SGG,2021-04-03T11:28:57.787
locaties.2260,POINT (617464.302041908 5870759.80083857),POINT (11215000 55425000),MARSDP,HWS_DONAR_SGG,2021-04-03T11:28:59.977
locaties.2261,POINT (648325.199613106 5831616.67368662),POINT (14170000 51410000),APPHK,HWS_DONAR_SGG,2021-04-03T11:58:48.568
locaties.2262,POINT (641393.928829785 5740124.33807106),POINT (13176000 42288000),ANDMS,HWS_DONAR_SGG,2021-03-24T15:28:28.964
locaties.2263,POINT (629812.859162238 5805402.89855515),POINT (12233000 48851000),BUIKST,HWS_DONAR_SGG,2021-03-24T15:28:55.836
locaties.2264,POINT (641311.35839622 5740201.66925051),POINT (13168000 42296000),ANDWL,HWS_DONAR_SGG,2021-03-24T15:29:44.756
locaties.2265,POINT (694657.000147687 5656114.72509046),POINT (18226000 33718000),OBBT,HWS_DONAR_SGG,2021-03-24T15:29:55.669
locaties.2266,POINT (651025.871867209 5809855.06671445),POINT (14368000 49226000),OOSTVDDP,HWS_DONAR_SGG,2021-03-24T15:30:31.78
locaties.2267,POINT (557095.21355446 5733480.11193901),POINT (4727000 41900000),BROUWDBNN,HWS_DONAR_SGG,2021-03-24T15:30:53.166
locaties.2268,POINT (653213.955586704 5707555.43387459),POINT (14251000 38994000),HAGHT,HWS_DONAR_SGG,2021-03-24T15:33:37.427
locaties.2269,POINT (672717.142704692 5847343.70995726),POINT (52.74831 5.559),FL02,SYS,2021-03-26T09:24:32.022
locaties.2270,POINT (710345.086511391 5919182.92327922),POINT (20660000 59955000),OOSTMHN,HWS_DONAR_SGG,2021-04-03T17:52:03.406
locaties.2271,POINT (527909.796325007 5724672.07364965),POINT (1780000 41115000),MIDDDP,HWS_DONAR_SGG,2021-04-03T17:56:56.014
locaties.2272,POINT (521423.454904119 5733002.15299109),POINT (3184200 51445400),SCHOUWBK,HWS_DONAR_SGG,2021-04-03T17:56:58.75
locaties.2273,POINT (556017.038630214 5786044.64811743),POINT (3491700 52132200),SCHEVNGMNTSP,HWS_DONAR_SGG,2021-04-03T17:57:12.549
locaties.2274,POINT (580786.916714557 5918299.56936567),POINT (4130000 53243000),PENRD,HWS_DONAR_SGG,2021-04-03T17:57:13.244
locaties.2275,POINT (603847.00416218 5851048.58723988),POINT (4323000 52480000),PETTBI,HWS_DONAR_SGG,2021-04-03T17:57:15.519
locaties.2276,POINT (567996.935315191 5802202.36067152),POINT (4000000 52220000),BOEIB75N,HWS_DONAR_SGG,2021-04-03T17:57:17.694
locaties.2277,POINT (596197.018352462 5822855.89067776),POINT (4251200 52325300),IJMDN05A,HWS_DONAR_SGG,2021-04-03T17:57:18.323
locaties.2278,POINT (586345.085147402 5876359.30478581),POINT (4172000 53015000),TEXL,HWS_DONAR_SGG,2021-04-03T17:57:18.985
locaties.2279,POINT (525653.729028484 5693276.45579524),POINT (1451600 37983100),CADZD02,HWS_DONAR_SGG,2021-04-03T20:34:25.092
locaties.2280,POINT (516799.627161934 5705757.46341669),POINT (607100 39260100),VLAKTVDRN02,HWS_DONAR_SGG,2021-04-03T20:35:18.682
locaties.2281,POINT (521140.532062422 5732587.86359279),POINT (1129100 41928700),SCHOUWBACSH2,HWS_DONAR_SGG,2021-04-03T20:36:26.467
locaties.2282,POINT (584177.845911193 5694967.72090225),POINT (7308700 37960940),BATH02,HWS_DONAR_SGG,2021-04-03T20:37:17.925
locaties.1912,POINT (643358.438311439 5766692.21858642),POINT (13459500 44937100),DOORSG,HWS_DONAR_SGG,2021-03-05T02:03:23.964
locaties.1913,POINT (637649.285419069 5798188.13136414),POINT (12992500 48104000),WEESPWT,HWS_DONAR_SGG,2021-03-05T02:03:29.895
locaties.1914,POINT (588452.459277917 5740189.63950454),POINT (7884000 42468000),ZUIDLD,HWS_DONAR_SGG,2021-03-05T02:03:41
locaties.1915,POINT (597746.665267751 5676059.39983685),POINT (8603600 36026300),ANTWPLGBW,HWS_DONAR_SGG,2021-03-05T02:03:48.774
locaties.1916,POINT (585554.765721199 5697845.42016738),POINT (7455757 38244148),KREEKRBSKNL,HWS_DONAR_SGG,2021-03-05T02:03:59.073
locaties.1917,POINT (579536.186506804 5725984.81227319),POINT (6946063 41077100),FLAKKSSSMZDE,HWS_DONAR_SGG,2021-03-05T02:04:14.253
locaties.1918,POINT (590594.240870488 5680409.35511722),POINT (7902700 36484500),KALLSSDE,HWS_DONAR_SGG,2021-03-05T02:04:20.237
locaties.1919,POINT (557210.546400707 5686344.1966717),POINT (4584300 37186800),TERNZWSILP,HWS_DONAR_SGG,2021-03-05T02:04:29.947
locaties.1920,POINT (558233.115219224 5682809.09985736),POINT (4675000 36830000),SLUISKL,HWS_DONAR_SGG,2021-03-05T02:04:35.375
locaties.1921,POINT (589642.716750482 5683578.05275585),POINT (7817900 36804400),FORTLKHK,HWS_DONAR_SGG,2021-03-05T02:04:41.457
locaties.1922,POINT (585151.649623912 5702016.85062021),POINT (7429080 38662510),BATHSSKNILP,HWS_DONAR_SGG,2021-03-05T02:05:10.063
locaties.1923,POINT (591082.266397345 5723262.10354918),POINT (8091460 40767100),NOORDVKBINV3,HWS_DONAR_SGG,2021-03-05T02:05:16.07
locaties.1924,POINT (548581.183587885 5707508.24652486),POINT (3790670 39331120),ORJPSGE,HWS_DONAR_SGG,2021-03-05T02:05:23.032
locaties.1925,POINT (583248.872032003 5715522.78824619),POINT (7283000 40019000),NIEUWVSMR,HWS_DONAR_SGG,2021-03-05T02:05:26.975
locaties.1926,POINT (567274.055972098 5732426.45580323),POINT (5741230 41761290),GREVLGNBI22,HWS_DONAR_SGG,2021-03-05T02:05:42.479
locaties.1927,POINT (588178.354475304 5688400.69307626),POINT (7687227 37291330),PROSPPDR,HWS_DONAR_SGG,2021-03-05T02:05:46.477
locaties.1928,POINT (559833.573417512 5710645.72669794),POINT (4926000 39608000),KATSBNN,HWS_DONAR_SGG,2021-03-05T02:05:50.997
locaties.1929,POINT (544570.624515471 5714696.75613787),POINT (3413200 40063000),SCHOTSMRTPT,HWS_DONAR_SGG,2021-03-05T02:05:56.94
locaties.1930,POINT (556602.243278741 5687667.51276761),POINT (4527800 37321100),TERNZWSZZDE,HWS_DONAR_SGG,2021-03-05T02:06:01.013
locaties.1931,POINT (586100.810776375 5695669.8649312),POINT (7503245 38024860),BATHSBLKOVR,HWS_DONAR_SGG,2021-03-05T02:06:05.018
locaties.1932,POINT (556380.544028707 5675741.72043899),POINT (4466700 36129400),SASVGNZDBG,HWS_DONAR_SGG,2021-03-05T02:06:13.253
locaties.1933,POINT (661149.943851269 5734535.01851888),POINT (5200230 51441870),EMPBVN,HWS_DONAR_SGG,2021-03-05T02:12:47.799
locaties.1934,POINT (663038.942282788 5729968.95783618),POINT (5213301 51414906),HINTHBVN,HWS_DONAR_SGG,2021-03-05T02:12:51.759
locaties.1935,POINT (662953.893593212 5730335.3919185),POINT (5212920 51420100),HINTHBNDN,HWS_DONAR_SGG,2021-03-05T02:12:57.766
locaties.1936,POINT (640450.722950421 5820450.90709193),POINT (13346000 50320000),EDM,HWS_DONAR_SGG,2021-03-05T02:13:18.915
locaties.1937,POINT (694044.752283219 5654180.03439061),POINT (5455750 51002310),MEESWVR,HWS_DONAR_SGG,2021-03-05T02:13:28.814
locaties.1938,POINT (692059.38175314 5650898.92256241),POINT (5440950 50583940),EISDMZHVE,HWS_DONAR_SGG,2021-03-05T02:13:32.858
locaties.1939,POINT (691997.339444536 5650992.48728639),POINT (5440650 50584250),EISDMZHVMG,HWS_DONAR_SGG,2021-03-05T02:13:36.97
locaties.1940,POINT (697343.346862044 5664854.35660406),POINT (5490750 51060420),HERLK,HWS_DONAR_SGG,2021-03-05T02:13:41.379
locaties.1941,POINT (688703.577805608 5640969.55420733),POINT (5405910 50532230),LANKN,HWS_DONAR_SGG,2021-03-05T02:13:45.483
locaties.1942,POINT (693507.533853372 5656800.96372702),POINT (5453500 51014850),NEGOOT,HWS_DONAR_SGG,2021-03-05T02:13:49.655
locaties.1943,POINT (693472.615750498 5656743.98843256),POINT (5453310 51014670),NEGOWT,HWS_DONAR_SGG,2021-03-05T02:13:53.702
locaties.1944,POINT (697563.440233642 5668048.39109374),POINT (5492510 51074720),SPAANJD,HWS_DONAR_SGG,2021-03-05T02:13:57.72
locaties.1945,POINT (691684.718953558 5645089.7200902),POINT (5433930 50553200),UIKHVN,HWS_DONAR_SGG,2021-03-05T02:14:02.194
locaties.1946,POINT (619421.375165487 5869664.42054531),POINT (11407000 55309000),DENHDVSGR,HWS_DONAR_SGG,2021-03-05T02:14:12.871
locaties.1947,POINT (693852.805401326 5822692.19755362),POINT (5512620 52311130),REEVSND,HWS_DONAR_SGG,2021-03-05T02:22:37.3
locaties.1948,POINT (693854.689587169 5822692.27218109),POINT (5512630 52311130),REEVSZD,HWS_DONAR_SGG,2021-03-05T02:22:42.921
